"Issue Id","Issue Type","Summary","Description","Priority","Story Points","Sprint","Assignee","Labels","Parent Id"
"313","Task","S2 2.15 - Application Layer: Auth Service & DTOs","Create facade service orchestrating use cases and define request/response DTOs.

Technologies: Pydantic BaseModel, EmailStr, Field validators, service pattern

Duration: 1 day

Assignee (role): Backend Developer

Acceptance Criteria:
- AuthService with methods for all auth operations
- Request DTOs: RegisterRequest, LoginRequest, VerifyOTPRequest, etc.
- Response DTOs: TokenResponse, UserResponse, MessageResponse
- Proper validation with Pydantic

Subtasks:
- Create application/services/auth_service.py
- Implement register(email, username, password) calling RegisterUserUseCase
- Implement verify_email(email, otp_code)
- Implement login(email, password)
- Implement confirm_login(email, otp_code)
- Implement forgot_password(email)
- Implement reset_password(email, otp, new_password)
- Implement refresh_token(refresh_token)
- Implement google_auth(code)
- Create application/dtos/auth_requests.py
- Define RegisterRequest, LoginRequest, VerifyOTPRequest
- Define ForgotPasswordRequest, ResetPasswordRequest, RefreshTokenRequest
- Create application/dtos/auth_responses.py
- Define TokenResponse (access_token, refresh_token, token_type)
- Define UserResponse, MessageResponse","High","4","Sprint 2 - Authentication Backend","","sprint-2",""
"314","Sub-task","Create application/services/auth_service.py","Parent: S2 2.15 - Application Layer: Auth Service & DTOs","High","","Sprint 2 - Authentication Backend","","sprint-2","313"
"315","Sub-task","Implement register(email, username, password) calling RegisterUserUseCase","Parent: S2 2.15 - Application Layer: Auth Service & DTOs","High","","Sprint 2 - Authentication Backend","","sprint-2","313"
"316","Sub-task","Implement verify_email(email, otp_code)","Parent: S2 2.15 - Application Layer: Auth Service & DTOs","High","","Sprint 2 - Authentication Backend","","sprint-2","313"
"317","Sub-task","Implement login(email, password)","Parent: S2 2.15 - Application Layer: Auth Service & DTOs","High","","Sprint 2 - Authentication Backend","","sprint-2","313"
"318","Sub-task","Implement confirm_login(email, otp_code)","Parent: S2 2.15 - Application Layer: Auth Service & DTOs","High","","Sprint 2 - Authentication Backend","","sprint-2","313"
"319","Sub-task","Implement forgot_password(email)","Parent: S2 2.15 - Application Layer: Auth Service & DTOs","High","","Sprint 2 - Authentication Backend","","sprint-2","313"
"320","Sub-task","Implement reset_password(email, otp, new_password)","Parent: S2 2.15 - Application Layer: Auth Service & DTOs","High","","Sprint 2 - Authentication Backend","","sprint-2","313"
"321","Sub-task","Implement refresh_token(refresh_token)","Parent: S2 2.15 - Application Layer: Auth Service & DTOs","High","","Sprint 2 - Authentication Backend","","sprint-2","313"
"322","Sub-task","Implement google_auth(code)","Parent: S2 2.15 - Application Layer: Auth Service & DTOs","High","","Sprint 2 - Authentication Backend","","sprint-2","313"
"323","Sub-task","Create application/dtos/auth_requests.py","Parent: S2 2.15 - Application Layer: Auth Service & DTOs","High","","Sprint 2 - Authentication Backend","","sprint-2","313"
"324","Sub-task","Define RegisterRequest, LoginRequest, VerifyOTPRequest","Parent: S2 2.15 - Application Layer: Auth Service & DTOs","High","","Sprint 2 - Authentication Backend","","sprint-2","313"
"325","Sub-task","Define ForgotPasswordRequest, ResetPasswordRequest, RefreshTokenRequest","Parent: S2 2.15 - Application Layer: Auth Service & DTOs","High","","Sprint 2 - Authentication Backend","","sprint-2","313"
"326","Sub-task","Create application/dtos/auth_responses.py","Parent: S2 2.15 - Application Layer: Auth Service & DTOs","High","","Sprint 2 - Authentication Backend","","sprint-2","313"
"327","Sub-task","Define TokenResponse (access_token, refresh_token, token_type)","Parent: S2 2.15 - Application Layer: Auth Service & DTOs","High","","Sprint 2 - Authentication Backend","","sprint-2","313"
"328","Sub-task","Define UserResponse, MessageResponse","Parent: S2 2.15 - Application Layer: Auth Service & DTOs","High","","Sprint 2 - Authentication Backend","","sprint-2","313"
"329","Task","S2 2.16 - API Layer: Authentication Routes","Create REST API endpoints for all authentication flows.

Technologies: FastAPI, APIRouter, status codes, HTTPException, RedirectResponse

Duration: 2 days

Assignee (role): Backend Developer

Acceptance Criteria:
- POST /auth/register — User registration
- POST /auth/verify-email — Email verification
- POST /auth/login — Credential validation (step 1)
- POST /auth/confirm-login — 2FA confirmation (step 2)
- POST /auth/forgot-password — Password reset request
- POST /auth/reset-password — Password reset confirmation
- POST /auth/refresh — Token refresh
- GET /auth/google/login — OAuth initiation
- GET /auth/google/callback — OAuth callback
- Proper HTTP status codes
- Error handling

Subtasks:
- Create api/routes/auth_routes.py with APIRouter
- Implement POST /auth/register endpoint
- Return 201 Created on success
- Implement POST /auth/verify-email
- Implement POST /auth/login (step 1)
- Return message: ""OTP sent to email""
- Implement POST /auth/confirm-login (step 2)
- Return TokenResponse with JWT tokens
- Implement POST /auth/forgot-password
- Implement POST /auth/reset-password
- Implement POST /auth/refresh
- Implement GET /auth/google/login
- Redirect to Google OAuth URL
- Implement GET /auth/google/callback
- Exchange code for tokens
- Add error handling (400, 401, 404, 409, 500)
- Mount router in main.py","Highest","6","Sprint 2 - Authentication Backend","","sprint-2",""
"330","Sub-task","Create api/routes/auth_routes.py with APIRouter","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"331","Sub-task","Implement POST /auth/register endpoint","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"332","Sub-task","Return 201 Created on success","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"333","Sub-task","Implement POST /auth/verify-email","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"334","Sub-task","Implement POST /auth/login (step 1)","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"335","Sub-task","Return message: ""OTP sent to email""","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"336","Sub-task","Implement POST /auth/confirm-login (step 2)","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"337","Sub-task","Return TokenResponse with JWT tokens","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"338","Sub-task","Implement POST /auth/forgot-password","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"339","Sub-task","Implement POST /auth/reset-password","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"340","Sub-task","Implement POST /auth/refresh","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"341","Sub-task","Implement GET /auth/google/login","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"342","Sub-task","Redirect to Google OAuth URL","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"343","Sub-task","Implement GET /auth/google/callback","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"344","Sub-task","Exchange code for tokens","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"345","Sub-task","Add error handling (400, 401, 404, 409, 500)","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"346","Sub-task","Mount router in main.py","Parent: S2 2.16 - API Layer: Authentication Routes","Highest","","Sprint 2 - Authentication Backend","","sprint-2","329"
"347","Task","S2 2.17 - API Layer: Protected Route Dependencies","Create reusable dependencies for protecting routes with JWT authentication.

Technologies: FastAPI Depends, HTTPBearer, Optional typing

Duration: 1 day

Assignee (role): Backend Developer

Acceptance Criteria:
- get_current_user_id dependency extracting user ID from token
- get_current_user dependency returning full User entity
- get_current_active_user dependency checking is_verified
- optional_auth dependency for optional authentication
- HTTPBearer security scheme

Subtasks:
- Create api/dependencies/auth_deps.py
- Implement get_current_user_id extracting from Authorization header
- Verify token with JWTHandler
- Return UUID user_id
- Implement get_current_user querying user from repository
- Implement get_current_active_user checking is_verified
- Implement optional_auth returning Optional[UUID]
- Add HTTPBearer security to OpenAPI schema","High","3","Sprint 2 - Authentication Backend","","sprint-2",""
"348","Sub-task","Create api/dependencies/auth_deps.py","Parent: S2 2.17 - API Layer: Protected Route Dependencies","High","","Sprint 2 - Authentication Backend","","sprint-2","347"
"349","Sub-task","Implement get_current_user_id extracting from Authorization header","Parent: S2 2.17 - API Layer: Protected Route Dependencies","High","","Sprint 2 - Authentication Backend","","sprint-2","347"
"350","Sub-task","Verify token with JWTHandler","Parent: S2 2.17 - API Layer: Protected Route Dependencies","High","","Sprint 2 - Authentication Backend","","sprint-2","347"
"351","Sub-task","Return UUID user_id","Parent: S2 2.17 - API Layer: Protected Route Dependencies","High","","Sprint 2 - Authentication Backend","","sprint-2","347"
"352","Sub-task","Implement get_current_user querying user from repository","Parent: S2 2.17 - API Layer: Protected Route Dependencies","High","","Sprint 2 - Authentication Backend","","sprint-2","347"
"353","Sub-task","Implement get_current_active_user checking is_verified","Parent: S2 2.17 - API Layer: Protected Route Dependencies","High","","Sprint 2 - Authentication Backend","","sprint-2","347"
"354","Sub-task","Implement optional_auth returning Optional[UUID]","Parent: S2 2.17 - API Layer: Protected Route Dependencies","High","","Sprint 2 - Authentication Backend","","sprint-2","347"
"355","Sub-task","Add HTTPBearer security to OpenAPI schema","Parent: S2 2.17 - API Layer: Protected Route Dependencies","High","","Sprint 2 - Authentication Backend","","sprint-2","347"
"356","Task","S2 2.18 - Database Migrations","Create Alembic migrations for users and otps tables.

Technologies: Alembic, PostgreSQL, unique constraints, indexes

Duration: 0.5 day

Assignee (role): Backend Developer

Acceptance Criteria:
- Migration creates users table with all columns
- Migration creates otps table with foreign key
- Unique constraints on email, username
- Indexes for performance
- Enum types for OTPPurpose

Subtasks:
- Run `alembic revision --autogenerate -m ""Create auth tables""`
- Review migration script
- Add indexes on email, google_id
- Test migration: alembic upgrade head
- Test rollback: alembic downgrade -1","Highest","2","Sprint 2 - Authentication Backend","","sprint-2",""
"357","Sub-task","Run `alembic revision --autogenerate -m ""Create auth tables""`","Parent: S2 2.18 - Database Migrations","Highest","","Sprint 2 - Authentication Backend","","sprint-2","356"
"358","Sub-task","Review migration script","Parent: S2 2.18 - Database Migrations","Highest","","Sprint 2 - Authentication Backend","","sprint-2","356"
"359","Sub-task","Add indexes on email, google_id","Parent: S2 2.18 - Database Migrations","Highest","","Sprint 2 - Authentication Backend","","sprint-2","356"
"360","Sub-task","Test migration: alembic upgrade head","Parent: S2 2.18 - Database Migrations","Highest","","Sprint 2 - Authentication Backend","","sprint-2","356"
"361","Sub-task","Test rollback: alembic downgrade -1","Parent: S2 2.18 - Database Migrations","Highest","","Sprint 2 - Authentication Backend","","sprint-2","356"
"362","Task","S2 2.19 - Unit Tests: Domain & Security","Write unit tests for domain entities, value objects, and security utilities.

Technologies: Pytest, unittest.mock, freezegun (datetime mocking)

Duration: 1.5 days

Assignee (role): Backend Developer

Acceptance Criteria:
- Test User entity methods
- Test OTP entity validation
- Test Email and Password value objects
- Test PasswordHasher
- Test JWTHandler
- Test OTPGenerator
- 80%+ domain layer coverage

Subtasks:
- Create tests/unit/test_user_entity.py
- Test is_locked(), verify_email(), increment_failed_attempts()
- Create tests/unit/test_otp_entity.py
- Test is_valid(), is_expired(), mark_as_used()
- Create tests/unit/test_email.py (Email value object)
- Create tests/unit/test_password.py (Password validation)
- Create tests/unit/test_password_hasher.py
- Test hash and verify methods
- Create tests/unit/test_jwt_handler.py
- Test token creation, verification, expiry
- Create tests/unit/test_otp_generator.py
- Test OTP format and randomness","High","5","Sprint 2 - Authentication Backend","","sprint-2",""
